cid,model,badge,badgedetail,formyear,mileage,price,color,accident
31148536,"더 뉴 아반떼","1.6 GDi 모던","기본형",2016,63981,1000,흰색,
31180665,"더 뉴 아반떼","1.6 GDi 스타일","",2015,93309,750,흰색,frontFenderRight|frontDoorRight
30950432,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2015,93853,730,쥐색,hood|frontDoorLeft|radiatorSupport|frontFenderLeft|rearPanel
30872484,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2014,82726,869,검정색,frontDoorLeft
30923982,"더 뉴 아반떼","1.6 GDi 모던","기본형",2014,125885,780,은회색,rearDoorRight|quarterPanelLeft|frontDoorLeft|frontFenderLeft|rearDoorLeft
31056108,"더 뉴 아반떼","1.6 GDi 텐밀리언 리미티드","기본형",2016,56233,899,은회색,insidePanelRight|frontWheelHouseRight|frontFenderRight|hood|radiatorSupport
30382593,"더 뉴 아반떼","1.6 GDi 프리미엄","기본형",2014,36352,992,은회색,hood
30999521,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2014,73000,850,쥐색,
30128599,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2015,83000,690,은색,frontFenderRight|frontSideMemberRight|hood|frontDoorRight|radiatorSupport|frontFenderLeft
30742733,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2014,20095,940,흰색,frontFenderRight|radiatorSupport
31102896,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2014,77066,830,검정색,
31216708,"더 뉴 아반떼","1.6 GDi 모던","기본형",2015,37000,1080,은색,
31220720,"더 뉴 아반떼","1.6 GDi 모던","기본형",2015,117366,930,은색,
31219683,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2014,77046,900,은색,hood
31126214,"더 뉴 아반떼","1.6 GDi 텐밀리언 리미티드","기본형",2015,81669,1050,흰색,
30848452,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2014,110000,799,흰색,
31224077,"더 뉴 아반떼","1.6 GDi 모던","기본형",2015,40813,1010,은색,frontFenderRight|trunkLead
31016796,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2014,65686,840,흰색,
31241221,"더 뉴 아반떼","1.6 GDi 모던","튜익스 에디션II",2016,81298,890,검정색,rearPanel
30421476,"더 뉴 아반떼","1.6 GDi 모던","기본형",2015,47000,1130,흰색,hood
31166172,"더 뉴 아반떼","1.6 GDi 모던","기본형",2014,103619,970,은색,
31195849,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2015,66742,950,빨간색,
31140220,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2015,78500,890,자주색,hood|radiatorSupport
31175507,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2016,102727,830,검정색,hood|radiatorSupport
30672149,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2016,156000,750,흰색,frontFenderRight|hood|frontFenderLeft
30842236,"더 뉴 아반떼","1.6 GDi 모던","기본형",2016,59854,960,은색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
31140872,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2015,5782,990,쥐색,rearDoorRight
31232814,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2014,88269,870,흰색,
30928025,"더 뉴 아반떼","1.6 GDi 모던","기본형",2016,54000,1080,흰색,
31149144,"더 뉴 아반떼","1.6 GDi 프리미엄","기본형",2014,98488,920,은색,frontFenderRight
31219219,"더 뉴 아반떼","1.6 GDi 모던","기본형",2014,148440,730,쥐색,radiatorSupport|frontFenderLeft
31033038,"더 뉴 아반떼","1.6 GDi 모던","기본형",2014,103000,890,흰색,
30891515,"더 뉴 아반떼","1.6 GDi 프리미엄","기본형",2015,38297,1080,쥐색,
30995891,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2016,158858,830,흰색,frontFenderRight|hood|frontDoorLeft|radiatorSupport|frontFenderLeft
31017349,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2015,66508,780,흰색,trunkLead|frontDoorRight|rearPanel
30609926,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2015,86897,1050,은색,
30591152,"더 뉴 아반떼","1.6 GDi 스마트","기본형",2014,110243,690,은색,frontDoorLeft|rearDoorLeft
31212972,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,5302,1870,흰색,
31213309,"더 뉴 아반떼 AD","1.6","스마트",2019,52776,1699,검정색,
30872505,"더 뉴 아반떼 AD","1.6","스마트",2019,52159,1530,흰색,
31198827,"더 뉴 아반떼 AD","1.6","스마트",2019,33811,1565,청색,frontFenderRight
31195465,"더 뉴 아반떼 AD","1.6","스마트 초이스",2019,17212,1650,흰색,
31182882,"더 뉴 아반떼 AD","1.6","스타일",2019,108583,1310,흰색,frontFenderRight
31080421,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,36829,1590,청색,
31093907,"더 뉴 아반떼 AD","1.6","스타일",2019,78703,1410,흰색,
31183045,"더 뉴 아반떼 AD","1.6","스마트",2019,38130,1790,흰색,
31167733,"더 뉴 아반떼 AD","1.6","스마트",2019,19053,1670,흰색,
31091890,"더 뉴 아반떼 AD","1.6","스마트",2019,10671,1770,흰색,
31160402,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,21088,1399,쥐색,frontFenderRight|frontWheelHouseLeft|hood|sideSillPanelRight|insidePanelLeft|frontDoorRight|radiatorSupport|frontFenderLeft
31030283,"더 뉴 아반떼 AD","1.6","스타일",2019,27676,1099,흰색,
30675104,"더 뉴 아반떼 AD","1.6","스마트",2019,32451,1480,쥐색,sideSillPanelLeft|frontDoorLeft
31132713,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,16670,1730,쥐색,
31194142,"더 뉴 아반떼 AD","1.6","스타일",2019,112039,1210,흰색,
31252155,"더 뉴 아반떼 AD","1.6","스마트",2019,97158,1330,흰색,rearPanel
31099026,"더 뉴 아반떼 AD","1.6 터보 스포츠","프리미엄",2019,35765,1850,검정색,
31045245,"더 뉴 아반떼 AD","1.6","스마트",2020,23247,1640,흰색,
30804745,"더 뉴 아반떼 AD","1.6","스마트",2019,26590,1650,흰색,
31021407,"더 뉴 아반떼 AD","1.6","프리미엄",2019,67854,1650,쥐색,
31211943,"더 뉴 아반떼 AD","1.6","스타일",2019,45644,1530,흰색,
31027844,"더 뉴 아반떼 AD","1.6","스마트 초이스",2019,18963,1510,흰색,rearPanel
30239472,"더 뉴 아반떼 AD","1.6","스마트",2019,77227,1499,흰색,
30851688,"더 뉴 아반떼 AD","1.6","스마트",2020,19831,1750,흰색,frontFenderLeft
31087089,"더 뉴 아반떼 AD","1.6","스타일",2019,30296,1550,흰색,frontFenderLeft
30732114,"더 뉴 아반떼 AD","1.6","스마트",2019,54020,1499,쥐색,trunkLead|rearPanel
30968027,"더 뉴 아반떼 AD","1.6","스마트",2019,36920,1630,흰색,
30734413,"더 뉴 아반떼 AD","1.6","스타일",2020,35897,1470,흰색,
31032418,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,21582,1650,흰색,
31097322,"더 뉴 아반떼 AD","1.6","스마트",2019,34078,1550,흰색,
31235687,"더 뉴 아반떼 AD","1.6","스마트",2020,32296,1720,청색,frontDoorLeft
31223503,"더 뉴 아반떼 AD","1.6","스타일",2019,94921,1355,흰색,
30638818,"더 뉴 아반떼 AD","1.6","스타일",2019,92650,1370,흰색,sideSillPanelRight|sideSillPanelLeft
31231913,"더 뉴 아반떼 AD","1.6","스마트",2020,22000,1690,흰색,
30758257,"더 뉴 아반떼 AD","1.6","스타일",2019,49879,1540,흰색,
30935206,"더 뉴 아반떼 AD","1.6","스마트",2019,114779,1290,흰색,
30728986,"더 뉴 아반떼 AD","1.6","스마트",2019,54607,1580,흰색,
30959832,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,80241,1650,흰색,
31039892,"더 뉴 아반떼 AD","1.6","스마트",2020,20078,1950,흰색,
31209274,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,16912,1790,흰색,
31005499,"더 뉴 아반떼 AD","1.6","스타일",2019,41022,1560,흰색,
31166006,"더 뉴 아반떼 AD","1.6","스타일",2019,102205,1329,흰색,
31127481,"더 뉴 아반떼 AD","1.6","스마트",2020,64812,1590,흰색,
31168597,"더 뉴 아반떼 AD","1.6","스마트",2019,33630,1640,청색,
30562741,"더 뉴 아반떼 AD","1.6","스타일",2020,80273,1350,흰색,
30793595,"더 뉴 아반떼 AD","1.6","스타일",2019,39296,1242,흰색,frontFenderRight|frontSideMemberRight|hood|radiatorSupport|frontFenderLeft
31222956,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,14574,1730,흰색,
31122726,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,36657,1570,쥐색,
31157099,"더 뉴 아반떼 AD","1.6","스타일",2019,40090,1630,흰색,frontFenderRight
31105103,"더 뉴 아반떼 AD","1.6","스타일",2019,36143,1750,흰색,hood
31046540,"더 뉴 아반떼 AD","1.6 터보 스포츠","모던",2020,31953,1835,흰색,
31059874,"더 뉴 아반떼 AD","1.6","스마트",2020,61223,1599,흰색,
31117942,"더 뉴 아반떼 AD","1.6","스마트",2019,60315,1590,쥐색,
31217725,"더 뉴 아반떼 AD","1.6","스타일",2019,107623,1289,흰색,
30757779,"더 뉴 아반떼 AD","1.6","스타일",2020,68886,1390,흰색,frontFenderRight
26065080,"더 뉴 아반떼 AD","1.6","프리미엄",2019,10451,1830,청색,
31068876,"더 뉴 아반떼 AD","1.6","스타일",2019,41361,1370,흰색,
31140444,"더 뉴 아반떼 AD","1.6","스타일",2019,33608,1400,흰색,
31113045,"더 뉴 아반떼 AD","1.6","프리미엄",2019,10249,1670,검정색,
31062794,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,15180,1790,흰색,
31084439,"더 뉴 아반떼 AD","1.6","스마트",2020,37267,1750,흰색,
31142035,"더 뉴 아반떼 AD","1.6","스마트",2019,90480,1420,흰색,
31015594,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,3354,1500,청색,roofPanel
30697406,"더 뉴 아반떼 AD","1.6","스마트",2019,25695,1630,흰색,
31254318,"더 뉴 아반떼 AD","1.6","스타일",2019,47764,1570,은색,
31022127,"더 뉴 아반떼 AD","1.6","스타일",2019,43012,1390,청색,frontFenderRight|hood|frontFenderLeft
30745712,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,23425,1150,은회색,insidePanelRight|frontWheelHouseRight|frontFenderRight|frontSideMemberLeft|frontSideMemberRight|hood|insidePanelLeft|radiatorSupport|frontFenderLeft
31156738,"더 뉴 아반떼 AD","1.6","스마트",2019,8468,1690,흰색,frontFenderLeft
30384610,"더 뉴 아반떼 AD","1.6","스타일",2019,28050,1420,흰색,
30707654,"더 뉴 아반떼 AD","1.6","스타일",2020,19686,1480,흰색,
31244342,"더 뉴 아반떼 AD","1.6","스타일",2020,45125,1420,흰색,
31232036,"더 뉴 아반떼 AD","1.6","스마트",2019,79126,1419,흰색,frontFenderRight
31243173,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,9464,1849,흰색,
31194304,"더 뉴 아반떼 AD","1.6","스타일",2019,97419,1290,흰색,frontFenderRight|trunkLead|sideSillPanelRight|frontFenderLeft
30969286,"더 뉴 아반떼 AD","1.6","스타일",2019,6430,1725,은색,
31152458,"더 뉴 아반떼 AD","1.6","스타일",2019,21574,1630,흰색,
30872624,"더 뉴 아반떼 AD","1.6","스타일",2019,48893,1090,청색,quarterPanelLeft|rearDoorLeft
30558240,"더 뉴 아반떼 AD","1.6","스타일",2019,50500,1550,흰색,
30991241,"더 뉴 아반떼 AD","1.6","스마트",2019,57428,1470,흰색,rearDoorRight
31215274,"더 뉴 아반떼 AD","1.6","스타일",2019,15112,1630,흰색,hood|radiatorSupport|frontFenderLeft
30298390,"더 뉴 아반떼 AD","1.6","스마트",2019,67604,1580,은색,
30714820,"더 뉴 아반떼 AD","1.6","스마트",2019,11632,1750,흰색,frontFenderRight|hood
31201951,"더 뉴 아반떼 AD","1.6","스마트",2019,51095,1630,흰색,
31129435,"더 뉴 아반떼 AD","1.6","스타일",2019,7982,1630,흰색,
30420163,"더 뉴 아반떼 AD","1.6","스마트",2019,47112,1540,흰색,
31027792,"더 뉴 아반떼 AD","1.6","스마트",2019,11706,1590,은색,
30679030,"더 뉴 아반떼 AD","1.6","스마트",2019,22454,1590,쥐색,
31078590,"더 뉴 아반떼 AD","1.6","스타일",2019,35496,1499,흰색,
31226089,"더 뉴 아반떼 AD","1.6","스타일",2019,38129,1690,흰색,
31242085,"더 뉴 아반떼 AD","1.6","스타일",2019,30803,1549,쥐색,
30973860,"더 뉴 아반떼 AD","1.6","스타일",2019,99701,1300,흰색,sideSillPanelLeft
30835353,"더 뉴 아반떼 AD","1.6","스타일",2019,37720,1470,쥐색,frontFenderLeft
30991076,"더 뉴 아반떼 AD","1.6","스마트",2020,10730,1920,흰색,
30788208,"더 뉴 아반떼 AD","1.6","스마트",2019,69632,1399,흰색,frontFenderRight
31180296,"더 뉴 아반떼 AD","1.6","스타일",2019,105890,1210,흰색,sideSillPanelRight|radiatorSupport|frontFenderLeft
30545065,"더 뉴 아반떼 AD","1.6","스타일",2020,17853,1520,흰색,
30613156,"더 뉴 아반떼 AD","1.6","스마트",2019,11263,1730,쥐색,
31153336,"더 뉴 아반떼 AD","1.6","스타일",2019,90186,1450,흰색,frontFenderRight
30608665,"더 뉴 아반떼 AD","1.6","스마트",2019,61828,1560,청색,
31229287,"더 뉴 아반떼 AD","1.6","스마트",2019,96141,1450,흰색,
30692895,"더 뉴 아반떼 AD","1.6","스마트",2020,18465,9999,흰색,
31129174,"더 뉴 아반떼 AD","1.6","스타일",2019,19467,1680,흰색,frontFenderRight
30583177,"더 뉴 아반떼 AD","1.6","스타일",2019,43950,1350,청색,
31148652,"더 뉴 아반떼 AD","1.6","스타일",2019,96098,1380,흰색,trunkLead
31083113,"더 뉴 아반떼 AD","1.6","스마트",2020,8305,1850,흰색,
30995941,"더 뉴 아반떼 AD","1.6","스타일",2019,115045,1249,흰색,frontFenderRight|frontSideMemberRight|hood|insidePanelLeft|frontFenderLeft
31248760,"더 뉴 아반떼 AD","1.6","스마트",2019,29000,1550,흰색,
31025857,"더 뉴 아반떼 AD","1.6","스마트",2020,23000,782,흰색,
30367435,"더 뉴 아반떼 AD","1.6","스마트",2019,13800,1590,쥐색,
31180831,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,8000,1800,흰색,
31220578,"더 뉴 아반떼 AD","1.6","스타일",2019,14678,1499,청색,
31177959,"더 뉴 아반떼 AD","1.6","스마트",2020,27655,1700,흰색,
31064019,"더 뉴 아반떼 AD","1.6","스마트",2019,71191,1690,쥐색,
30596154,"더 뉴 아반떼 AD","1.6","스마트",2019,59393,1590,흰색,frontFenderLeft
31169853,"더 뉴 아반떼 AD","1.6","스타일",2019,17393,1550,흰색,frontFenderRight|hood|radiatorSupport
31198713,"더 뉴 아반떼 AD","1.6","스타일",2019,107268,1250,흰색,
31087913,"더 뉴 아반떼 AD","1.6","스마트",2019,34736,1660,흰색,
31146240,"더 뉴 아반떼 AD","1.6","스마트",2020,25710,1690,흰색,
30916219,"더 뉴 아반떼 AD","1.6","스마트",2019,61462,1380,청색,frontFenderRight|frontDoorRight|frontFenderLeft
31196926,"더 뉴 아반떼 AD","1.6","스마트",2020,16600,1630,흰색,frontFenderLeft
30259400,"더 뉴 아반떼 AD","1.6","스마트",2019,33916,1600,흰색,
31040282,"더 뉴 아반떼 AD","1.6","스타일",2019,20000,1490,흰색,insidePanelRight|frontFenderRight|frontSideMemberRight|hood|frontFenderLeft
31026177,"더 뉴 아반떼 AD","1.6","스마트",2019,71277,1630,흰색,
30258192,"더 뉴 아반떼 AD","1.6","스마트 초이스",2020,32813,1550,흰색,
31124516,"더 뉴 아반떼 AD","1.6","스마트",2019,11870,1710,흰색,
30636316,"더 뉴 아반떼 AD","1.6 터보 스포츠","모던",2019,26319,1630,쥐색,
31127209,"더 뉴 아반떼 AD","1.6","스마트",2019,9389,1830,흰색,
31085667,"더 뉴 아반떼 AD","1.6","스마트",2019,54607,1580,흰색,
31241685,"더 뉴 아반떼 AD","1.6","스타일",2019,19000,1480,쥐색,
30914935,"더 뉴 아반떼 AD","1.6","스마트 초이스",2019,9654,1660,쥐색,
31203526,"더 뉴 아반떼 AD","1.6","스타일",2019,56506,1550,흰색,
31229254,"더 뉴 아반떼 AD","1.6","스마트",2019,85669,1480,흰색,
31110362,"더 뉴 아반떼 AD","1.6","스타일",2019,83263,1460,흰색,
31110151,"더 뉴 아반떼 AD","1.6","스타일",2019,93604,1380,흰색,
31146146,"더 뉴 아반떼 AD","1.6","스타일",2019,98774,1350,흰색,frontFenderRight|frontFenderLeft
31146091,"더 뉴 아반떼 AD","1.6","스타일",2019,91002,1390,흰색,
31109074,"더 뉴 아반떼 AD","1.6","스타일",2019,86298,1400,흰색,hood
30384127,"더 뉴 아반떼 AD","1.6","스마트",2019,63431,1490,흰색,
30658447,"더 뉴 아반떼 AD","1.6","프리미엄",2019,47149,1681,빨간색,
31129753,"더 뉴 아반떼 AD","1.6","스마트",2019,83885,1359,흰색,frontFenderLeft
30889074,"더 뉴 아반떼 AD","1.6","스마트 초이스",2019,57446,1490,흰색,
31043548,"더 뉴 아반떼 AD","1.6","스타일",2019,72140,1500,흰색,
31129317,"더 뉴 아반떼 AD","1.6","스타일",2019,106772,1270,흰색,frontFenderRight|hood
31190790,"더 뉴 아반떼 AD","1.6","스마트",2019,60986,1590,쥐색,
30638968,"더 뉴 아반떼 AD","1.6","스마트",2019,87436,1490,흰색,quarterPanelRight
29258068,"더 뉴 아반떼 AD","1.6","프리미엄",2019,13692,1880,빨간색,
30154698,"더 뉴 아반떼 AD","1.6","스타일",2019,99964,1390,흰색,
29796520,"더 뉴 아반떼 AD","1.6","스마트",2019,54385,1570,흰색,
31098146,"더 뉴 아반떼 AD","1.6","스타일",2019,90471,1350,흰색,
31119813,"더 뉴 아반떼 AD","1.6","스타일",2019,98966,1350,흰색,
30618136,"더 뉴 아반떼 AD","1.6","스마트",2020,19000,1699,흰색,
31197073,"더 뉴 아반떼 AD","1.6","스마트",2019,27436,1685,흰색,
31087985,"더 뉴 아반떼 AD","1.6","스타일",2019,27079,1630,쥐색,
31221774,"더 뉴 아반떼 AD","1.6","스타일",2019,62133,1420,흰색,frontFenderRight
31148720,"더 뉴 아반떼 AD","1.6","스타일",2019,82893,1299,흰색,frontFenderRight|quarterPanelLeft|hood|trunkLead|radiatorSupport|trunkFloor|rearPanel
31149900,"더 뉴 아반떼 AD","1.6","스타일",2019,82893,23,흰색,frontFenderRight|quarterPanelLeft|hood|trunkLead|radiatorSupport|trunkFloor|rearPanel
31211006,"더 뉴 아반떼 AD","1.6","스타일",2019,45121,1630,흰색,
31073470,"더 뉴 아반떼 AD","1.6","스마트",2019,114000,1100,흰색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
31068694,"더 뉴 아반떼 AD","1.6","스마트",2019,96000,1200,흰색,quarterPanelRight|frontFenderRight|rearDoorRight|hood|frontFenderLeft
31107035,"더 뉴 아반떼 AD","1.6","스마트",2019,84000,1200,흰색,quarterPanelRight|frontFenderRight|trunkLead|rearPanel
31015723,"더 뉴 아반떼 AD","1.6","스마트",2019,115000,1099,흰색,frontFenderRight|sideSillPanelRight|frontDoorLeft|radiatorSupport|frontFenderLeft
31106958,"더 뉴 아반떼 AD","1.6","스마트",2019,113000,1100,흰색,rearPanel
30365342,"더 뉴 아반떼 AD","1.6","스마트",2019,13746,1590,쥐색,
31240225,"더 뉴 아반떼 AD","1.6","스타일",2019,14000,1690,흰색,
30414337,"더 뉴 아반떼 AD","1.6","스마트",2019,6737,1660,흰색,
30832220,"더 뉴 아반떼 AD","1.6","스마트",2019,18060,1770,청색,frontFenderLeft
30890550,"더 뉴 아반떼 AD","1.6","스마트",2020,11190,1799,흰색,
30680603,"더 뉴 아반떼 AD","1.6","스마트",2019,43899,1380,쥐색,insidePanelRight|frontFenderRight|hood|frontDoorRight|frontFenderLeft
31251472,"더 뉴 아반떼 AD","1.6","스마트",2020,35653,1830,검정색,
31230034,"더 뉴 아반떼 AD","1.6","스마트",2019,50399,1630,흰색,
